Time[s],Pressure altitude [m],GPS altitude [m],GPS Valid,Acceleration x [m/s^2], Acceleration y [m/s^2], Acceleration z [m/s^2], Gyro x [deg/s], Gyro y [deg/s], Gyro z [deg/s]
-13.42,152.62,127.78,0,-0.02,-0.09,-9.90,-1.67,1.19,-3.02
-13.41,152.62,127.78,0,-0.02,-0.09,-9.89,-1.67,1.19,-2.90
-13.40,152.62,127.78,0,-0.02,-0.08,-9.88,-1.66,1.19,-2.77
-13.39,152.62,127.78,0,-0.02,-0.08,-9.87,-1.65,1.19,-2.63
-13.38,152.62,127.78,0,-0.02,-0.08,-9.86,-1.64,1.19,-2.49
-13.37,152.62,127.78,0,-0.02,-0.08,-9.85,-1.64,1.19,-2.34
-13.36,152.62,127.77,0,-0.02,-0.08,-9.83,-1.63,1.19,-2.20
-13.35,152.62,127.77,0,-0.02,-0.07,-9.82,-1.62,1.19,-2.05
-13.34,152.62,127.77,0,-0.02,-0.07,-9.81,-1.62,1.19,-1.91
-13.33,152.62,127.77,0,-0.02,-0.07,-9.81,-1.61,1.19,-1.82
-13.32,152.62,127.77,0,-0.02,-0.07,-9.82,-1.60,1.19,-1.84
-13.31,152.62,127.77,0,-0.02,-0.07,-9.84,-1.59,1.19,-1.86
-13.30,152.62,127.77,0,-0.02,-0.07,-9.85,-1.58,1.19,-1.89
-13.29,152.62,127.77,0,-0.02,-0.07,-9.86,-1.58,1.19,-1.92
-13.28,152.62,127.77,0,-0.02,-0.07,-9.87,-1.57,1.19,-1.94
-13.27,152.62,127.76,0,-0.02,-0.08,-9.88,-1.56,1.19,-1.97
-13.26,152.62,127.76,0,-0.02,-0.08,-9.90,-1.55,1.19,-2.00
-13.25,152.62,127.76,0,-0.02,-0.08,-9.91,-1.55,1.19,-2.02
-13.24,152.61,127.76,0,-0.02,-0.08,-9.92,-1.54,1.19,-2.04
-13.23,152.60,127.76,0,-0.02,-0.08,-9.93,-1.54,1.19,-1.98
-13.22,152.59,127.76,0,-0.02,-0.08,-9.93,-1.56,1.20,-1.79
-13.21,152.58,127.76,0,-0.02,-0.08,-9.93,-1.59,1.21,-1.58
-13.20,152.57,127.76,0,-0.02,-0.08,-9.93,-1.61,1.21,-1.37
-13.19,152.55,127.76,0,-0.02,-0.08,-9.93,-1.63,1.22,-1.16
-13.18,152.54,127.76,0,-0.02,-0.08,-9.93,-1.65,1.23,-0.95
-13.17,152.53,127.75,0,-0.02,-0.08,-9.93,-1.67,1.23,-0.73
-13.16,152.51,127.75,0,-0.02,-0.08,-9.93,-1.70,1.24,-0.52
-13.15,152.50,127.75,0,-0.02,-0.09,-9.93,-1.72,1.25,-0.30
-13.14,152.49,127.75,0,-0.02,-0.09,-9.92,-1.74,1.26,-0.08
-13.13,152.47,127.75,0,-0.02,-0.09,-9.92,-1.75,1.26,0.14
-13.12,152.46,127.75,0,-0.02,-0.08,-9.91,-1.74,1.26,0.37
-13.11,152.45,127.75,0,-0.02,-0.08,-9.90,-1.74,1.26,0.61
-13.10,152.44,127.75,0,-0.02,-0.08,-9.89,-1.73,1.26,0.84
-13.09,152.42,127.75,0,-0.02,-0.08,-9.89,-1.72,1.26,1.08
-13.08,152.41,127.75,0,-0.02,-0.08,-9.88,-1.71,1.26,1.31
-13.07,152.40,127.74,0,-0.02,-0.08,-9.87,-1.70,1.26,1.53
-13.06,152.38,127.74,0,-0.02,-0.08,-9.86,-1.70,1.26,1.75
-13.05,152.37,127.74,0,-0.02,-0.08,-9.85,-1.69,1.26,1.96
-13.04,152.36,127.74,0,-0.02,-0.08,-9.85,-1.68,1.26,2.14
-13.03,152.34,127.74,0,-0.02,-0.08,-9.85,-1.68,1.26,1.97
-13.02,152.33,127.74,0,-0.02,-0.08,-9.86,-1.69,1.27,1.63
-13.01,152.32,127.74,0,-0.02,-0.08,-9.87,-1.70,1.28,1.27
-13.00,152.30,127.74,0,-0.02,-0.08,-9.88,-1.70,1.29,0.90
-12.99,152.29,127.74,0,-0.02,-0.08,-9.89,-1.71,1.29,0.53
-12.98,152.27,127.74,0,-0.02,-0.08,-9.89,-1.72,1.30,0.16
-12.97,152.26,127.74,0,-0.02,-0.08,-9.90,-1.73,1.31,-0.21
-12.96,152.25,127.74,0,-0.02,-0.08,-9.91,-1.73,1.31,-0.58
-12.95,152.23,127.74,0,-0.02,-0.08,-9.92,-1.74,1.32,-0.94
-12.94,152.22,127.74,0,-0.02,-0.08,-9.92,-1.75,1.33,-1.30
-12.93,152.21,127.74,0,-0.02,-0.08,-9.93,-1.75,1.33,-1.54
-12.92,152.19,127.74,1,-0.02,-0.08,-9.93,-1.74,1.32,-1.47
-12.91,152.18,127.74,1,-0.02,-0.08,-9.94,-1.72,1.32,-1.37
-12.90,152.17,127.74,1,-0.02,-0.08,-9.94,-1.71,1.31,-1.27
-12.89,152.16,127.74,1,-0.02,-0.08,-9.95,-1.69,1.30,-1.15
-12.88,152.14,127.74,1,-0.02,-0.08,-9.95,-1.68,1.29,-1.04
-12.87,152.13,127.74,1,-0.02,-0.08,-9.95,-1.66,1.29,-0.92
-12.86,152.12,127.75,1,-0.02,-0.08,-9.96,-1.65,1.28,-0.80
-12.85,152.11,127.75,1,-0.02,-0.08,-9.96,-1.63,1.27,-0.69
-12.84,152.11,127.75,1,-0.02,-0.08,-9.96,-1.62,1.27,-0.57
-12.83,152.12,127.75,1,-0.02,-0.08,-9.96,-1.61,1.26,-0.49
-12.82,152.12,127.75,0,-0.02,-0.08,-9.96,-1.62,1.26,-0.48
-12.81,152.13,127.75,0,-0.02,-0.08,-9.95,-1.62,1.26,-0.49
-12.80,152.14,127.75,0,-0.02,-0.08,-9.95,-1.63,1.26,-0.50
-12.79,152.15,127.75,0,-0.02,-0.08,-9.94,-1.64,1.26,-0.50
-12.78,152.16,127.75,0,-0.02,-0.08,-9.94,-1.65,1.26,-0.51
-12.77,152.17,127.75,0,-0.02,-0.08,-9.94,-1.65,1.26,-0.52
-12.76,152.17,127.75,0,-0.02,-0.08,-9.93,-1.66,1.26,-0.53
-12.75,152.18,127.75,0,-0.02,-0.08,-9.93,-1.67,1.26,-0.54
-12.74,152.19,127.75,0,-0.02,-0.08,-9.93,-1.68,1.26,-0.55
-12.73,152.20,127.75,0,-0.02,-0.08,-9.92,-1.68,1.26,-0.57
-12.72,152.21,127.75,0,-0.02,-0.08,-9.92,-1.68,1.26,-0.58
-12.71,152.22,127.76,0,-0.03,-0.08,-9.92,-1.68,1.26,-0.59
-12.70,152.23,127.76,0,-0.03,-0.08,-9.92,-1.68,1.26,-0.61
-12.69,152.24,127.76,0,-0.03,-0.08,-9.92,-1.68,1.26,-0.62
-12.68,152.24,127.76,0,-0.03,-0.08,-9.92,-1.68,1.26,-0.63
-12.67,152.25,127.76,0,-0.03,-0.08,-9.92,-1.68,1.26,-0.65
-12.66,152.26,127.76,0,-0.03,-0.08,-9.92,-1.68,1.26,-0.66
-12.65,152.27,127.76,0,-0.03,-0.08,-9.92,-1.68,1.26,-0.67
-12.64,152.28,127.76,0,-0.03,-0.08,-9.92,-1.68,1.26,-0.69
-12.63,152.28,127.76,0,-0.03,-0.08,-9.92,-1.68,1.26,-0.70
-12.62,152.28,127.76,0,-0.03,-0.08,-9.92,-1.69,1.26,-0.71
-12.61,152.29,127.76,0,-0.03,-0.08,-9.92,-1.69,1.26,-0.72
-12.60,152.29,127.76,0,-0.03,-0.08,-9.92,-1.70,1.26,-0.72
-12.59,152.30,127.76,0,-0.02,-0.08,-9.92,-1.71,1.26,-0.73
-12.58,152.30,127.76,0,-0.02,-0.08,-9.92,-1.72,1.26,-0.74
-12.57,152.30,127.77,0,-0.02,-0.08,-9.92,-1.73,1.26,-0.75
-12.56,152.31,127.77,0,-0.02,-0.08,-9.92,-1.73,1.26,-0.75
-12.55,152.31,127.77,0,-0.02,-0.09,-9.92,-1.74,1.26,-0.76
-12.54,152.31,127.77,0,-0.02,-0.09,-9.92,-1.75,1.26,-0.77
-12.53,152.32,127.77,0,-0.02,-0.09,-9.93,-1.75,1.26,-0.77
-12.52,152.32,127.77,0,-0.02,-0.08,-9.93,-1.74,1.26,-0.77
-12.51,152.33,127.77,0,-0.02,-0.08,-9.94,-1.73,1.26,-0.76
-12.50,152.33,127.77,0,-0.02,-0.08,-9.94,-1.73,1.26,-0.76
-12.49,152.33,127.77,0,-0.02,-0.08,-9.94,-1.72,1.26,-0.76
-12.48,152.34,127.77,0,-0.02,-0.08,-9.95,-1.71,1.26,-0.75
-12.47,152.34,127.77,0,-0.02,-0.08,-9.95,-1.71,1.26,-0.75
-12.46,152.35,127.77,0,-0.02,-0.08,-9.96,-1.70,1.26,-0.75
-12.45,152.35,127.77,0,-0.02,-0.08,-9.96,-1.69,1.26,-0.75
-12.44,152.36,127.77,0,-0.02,-0.07,-9.96,-1.68,1.26,-0.76
-12.43,152.39,127.78,0,-0.02,-0.07,-9.96,-1.67,1.26,-0.83
-12.42,152.41,127.78,0,-0.02,-0.07,-9.96,-1.66,1.25,-0.96
-12.41,152.44,127.78,0,-0.02,-0.07,-9.96,-1.65,1.24,-1.09
-12.40,152.46,127.78,0,-0.02,-0.08,-9.95,-1.63,1.24,-1.22
-12.39,152.49,127.78,0,-0.02,-0.08,-9.95,-1.62,1.23,-1.36
-12.38,152.52,127.78,0,-0.02,-0.08,-9.94,-1.61,1.22,-1.49
-12.37,152.55,127.78,0,-0.02,-0.08,-9.94,-1.59,1.22,-1.63
-12.36,152.57,127.78,0,-0.02,-0.08,-9.94,-1.58,1.21,-1.76
-12.35,152.60,127.78,0,-0.02,-0.08,-9.93,-1.56,1.20,-1.89
-12.34,152.63,127.78,0,-0.02,-0.08,-9.93,-1.55,1.20,-2.01
-12.33,152.65,127.78,0,-0.02,-0.08,-9.92,-1.54,1.19,-2.09
-12.32,152.68,127.78,0,-0.02,-0.08,-9.91,-1.53,1.18,-1.95
-12.31,152.71,127.78,0,-0.02,-0.08,-9.90,-1.52,1.17,-1.78
-12.30,152.73,127.79,0,-0.02,-0.08,-9.88,-1.51,1.17,-1.61
-12.29,152.76,127.79,0,-0.02,-0.08,-9.87,-1.51,1.16,-1.44
-12.28,152.79,127.79,0,-0.02,-0.08,-9.86,-1.50,1.15,-1.26
-12.27,152.81,127.79,0,-0.02,-0.08,-9.85,-1.49,1.14,-1.09
-12.26,152.83,127.79,0,-0.02,-0.08,-9.83,-1.49,1.14,-0.92
-12.25,152.86,127.79,0,-0.02,-0.08,-9.82,-1.48,1.13,-0.75
-12.24,152.86,127.79,0,-0.02,-0.08,-9.81,-1.47,1.12,-0.60
-12.23,152.84,127.79,0,-0.02,-0.08,-9.82,-1.47,1.12,-0.64
-12.22,152.80,127.79,0,-0.02,-0.08,-9.83,-1.48,1.13,-0.80
-12.21,152.77,127.79,0,-0.02,-0.08,-9.84,-1.49,1.14,-0.97
-12.20,152.74,127.79,0,-0.02,-0.08,-9.85,-1.49,1.14,-1.15
-12.19,152.70,127.79,0,-0.02,-0.08,-9.87,-1.50,1.15,-1.33
-12.18,152.67,127.79,0,-0.02,-0.08,-9.88,-1.51,1.16,-1.51
-12.17,152.63,127.80,0,-0.03,-0.08,-9.89,-1.52,1.17,-1.69
-12.16,152.60,127.80,0,-0.03,-0.08,-9.90,-1.52,1.17,-1.87
-12.15,152.56,127.80,0,-0.03,-0.08,-9.92,-1.53,1.18,-2.05
-12.14,152.52,127.80,0,-0.03,-0.08,-9.92,-1.54,1.19,-2.24
-12.13,152.49,127.80,0,-0.03,-0.08,-9.92,-1.54,1.19,-2.42
-12.12,152.45,127.80,0,-0.03,-0.08,-9.91,-1.53,1.18,-2.60
-12.11,152.42,127.80,0,-0.03,-0.08,-9.90,-1.52,1.18,-2.79
-12.10,152.38,127.80,0,-0.03,-0.08,-9.89,-1.52,1.17,-2.97
-12.09,152.35,127.80,0,-0.03,-0.08,-9.89,-1.51,1.16,-3.15
-12.08,152.31,127.80,0,-0.03,-0.08,-9.88,-1.50,1.15,-3.33
-12.07,152.28,127.80,0,-0.03,-0.08,-9.87,-1.49,1.14,-3.50
-12.06,152.24,127.80,0,-0.03,-0.08,-9.86,-1.48,1.14,-3.67
-12.05,152.21,127.80,0,-0.02,-0.08,-9.85,-1.48,1.13,-3.83
-12.04,152.19,127.81,0,-0.02,-0.08,-9.85,-1.47,1.12,-3.98
-12.03,152.19,127.81,0,-0.02,-0.08,-9.86,-1.47,1.12,-4.06
-12.02,152.19,127.81,0,-0.02,-0.08,-9.87,-1.51,1.14,-3.58
-12.01,152.20,127.81,0,-0.03,-0.08,-9.88,-1.55,1.16,-3.04
-12.00,152.20,127.81,0,-0.03,-0.08,-9.89,-1.60,1.18,-2.48
-11.99,152.20,127.81,0,-0.03,-0.08,-9.90,-1.64,1.21,-1.92
-11.98,152.21,127.81,0,-0.03,-0.08,-9.92,-1.69,1.23,-1.36
-11.97,152.21,127.81,0,-0.03,-0.08,-9.93,-1.73,1.25,-0.80
-11.96,152.22,127.81,0,-0.03,-0.08,-9.94,-1.78,1.27,-0.24
-11.95,152.22,127.81,0,-0.03,-0.08,-9.95,-1.82,1.30,0.31
-11.94,152.23,127.81,0,-0.03,-0.08,-9.96,-1.86,1.32,0.84
-11.93,152.24,127.81,0,-0.03,-0.08,-9.97,-1.89,1.33,1.18
-11.92,152.24,127.81,0,-0.03,-0.08,-9.98,-1.86,1.32,0.97
-11.91,152.25,127.82,0,-0.03,-0.08,-9.99,-1.83,1.30,0.72
-11.90,152.25,127.82,0,-0.03,-0.08,-9.99,-1.80,1.29,0.46
-11.89,152.26,127.82,0,-0.03,-0.08,-10.00,-1.77,1.27,0.19
-11.88,152.26,127.82,0,-0.03,-0.08,-10.01,-1.74,1.26,-0.08
-11.87,152.27,127.82,0,-0.03,-0.08,-10.02,-1.71,1.24,-0.36
-11.86,152.27,127.82,0,-0.03,-0.08,-10.02,-1.68,1.22,-0.63
-11.85,152.27,127.82,0,-0.03,-0.08,-10.03,-1.65,1.21,-0.90
-11.84,152.27,127.82,0,-0.03,-0.08,-10.04,-1.62,1.20,-1.16
-11.83,152.26,127.82,0,-0.03,-0.08,-10.04,-1.61,1.19,-1.25
-11.82,152.24,127.82,0,-0.03,-0.08,-10.03,-1.61,1.20,-1.18
-11.81,152.23,127.82,0,-0.03,-0.08,-10.02,-1.61,1.21,-1.10
-11.80,152.21,127.82,0,-0.03,-0.08,-10.01,-1.61,1.21,-1.02
-11.79,152.19,127.82,0,-0.03,-0.09,-10.00,-1.61,1.22,-0.93
-11.78,152.17,127.83,0,-0.03,-0.09,-10.00,-1.61,1.23,-0.85
-11.77,152.15,127.83,0,-0.03,-0.09,-9.99,-1.61,1.24,-0.76
-11.76,152.14,127.83,0,-0.02,-0.09,-9.98,-1.61,1.24,-0.68
-11.75,152.12,127.83,0,-0.02,-0.09,-9.97,-1.61,1.25,-0.60
-11.74,152.10,127.83,0,-0.02,-0.09,-9.96,-1.61,1.26,-0.52
-11.73,152.08,127.83,0,-0.02,-0.09,-9.96,-1.61,1.26,-0.52
-11.72,152.06,127.83,0,-0.02,-0.09,-9.96,-1.61,1.24,-0.72
-11.71,152.05,127.83,0,-0.02,-0.09,-9.95,-1.61,1.23,-0.93
-11.70,152.03,127.83,0,-0.02,-0.09,-9.95,-1.61,1.22,-1.15
-11.69,152.01,127.83,0,-0.02,-0.09,-9.95,-1.61,1.20,-1.36
-11.68,151.99,127.83,0,-0.02,-0.09,-9.94,-1.61,1.19,-1.58
-11.67,151.98,127.83,0,-0.02,-0.08,-9.94,-1.61,1.17,-1.80
-11.66,151.96,127.83,0,-0.02,-0.08,-9.94,-1.61,1.16,-2.01
-11.65,151.95,127.84,0,-0.02,-0.08,-9.93,-1.61,1.14,-2.22
-11.64,151.94,127.84,0,-0.02,-0.08,-9.93,-1.61,1.13,-2.42
-11.63,151.96,127.84,0,-0.02,-0.08,-9.92,-1.61,1.12,-2.47
-11.62,151.98,127.84,0,-0.02,-0.08,-9.90,-1.63,1.14,-2.27
-11.61,152.01,127.84,0,-0.02,-0.08,-9.88,-1.64,1.15,-2.04
-11.60,152.04,127.84,0,-0.02,-0.08,-9.87,-1.66,1.17,-1.81
-11.59,152.06,127.84,0,-0.03,-0.08,-9.85,-1.67,1.18,-1.57
-11.58,152.09,127.84,0,-0.03,-0.08,-9.83,-1.69,1.20,-1.33
-11.57,152.12,127.84,0,-0.03,-0.08,-9.82,-1.71,1.21,-1.09
-11.56,152.14,127.84,0,-0.03,-0.08,-9.80,-1.72,1.23,-0.85
-11.55,152.17,127.84,0,-0.03,-0.08,-9.78,-1.73,1.24,-0.62
-11.54,152.20,127.84,0,-0.03,-0.07,-9.77,-1.75,1.26,-0.40
-11.53,152.23,127.84,0,-0.03,-0.07,-9.79,-1.74,1.26,-0.34
-11.52,152.26,127.85,0,-0.03,-0.08,-9.81,-1.73,1.26,-0.36
-11.51,152.28,127.85,0,-0.03,-0.08,-9.82,-1.72,1.26,-0.39
-11.50,152.31,127.85,0,-0.03,-0.08,-9.84,-1.70,1.26,-0.41
-11.49,152.34,127.85,0,-0.03,-0.08,-9.86,-1.69,1.26,-0.44
-11.48,152.37,127.85,0,-0.03,-0.08,-9.88,-1.67,1.26,-0.47
-11.47,152.39,127.85,0,-0.02,-0.08,-9.90,-1.66,1.26,-0.51
-11.46,152.42,127.85,0,-0.02,-0.08,-9.92,-1.65,1.26,-0.54
-11.45,152.44,127.85,0,-0.02,-0.08,-9.94,-1.63,1.26,-0.57
-11.44,152.44,127.85,0,-0.02,-0.08,-9.96,-1.62,1.26,-0.61
-11.43,152.43,127.85,0,-0.02,-0.08,-9.96,-1.61,1.26,-0.64
-11.42,152.42,127.85,0,-0.02,-0.08,-9.95,-1.61,1.26,-0.69
-11.41,152.41,127.85,0,-0.02,-0.08,-9.95,-1.61,1.26,-0.73
-11.40,152.39,127.85,0,-0.02,-0.08,-9.94,-1.61,1.26,-0.78
-11.39,152.38,127.86,0,-0.02,-0.08,-9.93,-1.61,1.26,-0.82
-11.38,152.37,127.86,0,-0.02,-0.08,-9.92,-1.61,1.26,-0.87
-11.37,152.35,127.86,0,-0.02,-0.08,-9.91,-1.61,1.26,-0.91
-11.36,152.34,127.86,0,-0.02,-0.09,-9.90,-1.61,1.26,-0.95
-11.35,152.33,127.86,0,-0.02,-0.09,-9.89,-1.61,1.26,-1.00
-11.34,152.31,127.86,0,-0.02,-0.09,-9.89,-1.61,1.26,-1.04
-11.33,152.30,127.86,0,-0.02,-0.09,-9.89,-1.61,1.26,-1.05
-11.32,152.29,127.86,0,-0.02,-0.08,-9.89,-1.62,1.25,-1.05
-11.31,152.27,127.86,0,-0.02,-0.08,-9.89,-1.63,1.24,-1.04
-11.30,152.26,127.86,0,-0.02,-0.08,-9.89,-1.64,1.24,-1.04
-11.29,152.25,127.86,0,-0.02,-0.08,-9.89,-1.64,1.23,-1.03
-11.28,152.23,127.86,0,-0.02,-0.08,-9.89,-1.65,1.22,-1.03
-11.27,152.22,127.86,0,-0.02,-0.08,-9.89,-1.66,1.21,-1.02
-11.26,152.21,127.87,0,-0.02,-0.08,-9.89,-1.66,1.21,-1.01
-11.25,152.20,127.87,0,-0.02,-0.08,-9.89,-1.67,1.20,-1.00
-11.24,152.19,127.87,0,-0.02,-0.08,-9.89,-1.68,1.19,-0.99
-11.23,152.21,127.87,0,-0.02,-0.08,-9.88,-1.68,1.19,-0.95
-11.22,152.24,127.87,0,-0.02,-0.08,-9.87,-1.67,1.19,-0.88
-11.21,152.27,127.87,0,-0.02,-0.08,-9.87,-1.66,1.19,-0.81
-11.20,152.29,127.87,0,-0.02,-0.08,-9.86,-1.66,1.19,-0.74
-11.19,152.32,127.87,0,-0.02,-0.08,-9.85,-1.65,1.19,-0.67
-11.18,152.35,127.87,0,-0.02,-0.08,-9.84,-1.64,1.19,-0.60
-11.17,152.38,127.87,0,-0.02,-0.08,-9.83,-1.63,1.19,-0.53
-11.16,152.41,127.87,0,-0.02,-0.08,-9.83,-1.63,1.19,-0.45
-11.15,152.44,127.87,0,-0.02,-0.08,-9.82,-1.62,1.19,-0.39
-11.14,152.46,127.87,0,-0.02,-0.08,-9.81,-1.61,1.19,-0.32
-11.13,152.49,127.88,0,-0.02,-0.08,-9.82,-1.61,1.19,-0.28
-11.12,152.52,127.88,0,-0.02,-0.08,-9.83,-1.62,1.20,-0.29
-11.11,152.55,127.88,0,-0.02,-0.08,-9.85,-1.62,1.21,-0.31
-11.10,152.58,127.88,0,-0.02,-0.08,-9.86,-1.63,1.21,-0.33
-11.09,152.60,127.88,0,-0.03,-0.08,-9.88,-1.64,1.22,-0.36
-11.08,152.63,127.88,0,-0.03,-0.08,-9.90,-1.65,1.23,-0.38
-11.07,152.65,127.88,0,-0.03,-0.08,-9.91,-1.65,1.23,-0.40
-11.06,152.68,127.88,0,-0.03,-0.08,-9.93,-1.66,1.24,-0.42
-11.05,152.70,127.88,0,-0.03,-0.08,-9.95,-1.67,1.25,-0.45
-11.04,152.67,127.88,0,-0.03,-0.09,-9.96,-1.68,1.26,-0.47
-11.03,152.63,127.88,0,-0.03,-0.09,-9.96,-1.68,1.26,-0.50
-11.02,152.59,127.88,0,-0.03,-0.09,-9.95,-1.68,1.26,-0.55
-11.01,152.54,127.88,0,-0.03,-0.09,-9.94,-1.68,1.26,-0.60
-11.00,152.49,127.88,0,-0.03,-0.08,-9.92,-1.68,1.26,-0.65
-10.99,152.45,127.89,0,-0.03,-0.08,-9.91,-1.68,1.26,-0.70
-10.98,152.40,127.89,0,-0.03,-0.08,-9.90,-1.68,1.26,-0.75
-10.97,152.35,127.89,0,-0.03,-0.08,-9.89,-1.68,1.26,-0.80
-10.96,152.30,127.89,0,-0.03,-0.08,-9.88,-1.68,1.26,-0.85
-10.95,152.25,127.89,0,-0.03,-0.08,-9.86,-1.68,1.26,-0.89
-10.94,152.21,127.89,0,-0.03,-0.08,-9.85,-1.68,1.26,-0.94
-10.93,152.16,127.89,0,-0.03,-0.08,-9.85,-1.68,1.26,-0.99
-10.92,152.11,127.89,1,-0.03,-0.08,-9.85,-1.67,1.25,-1.02
-10.91,152.06,127.89,1,-0.03,-0.08,-9.85,-1.66,1.24,-1.05
-10.90,152.02,127.89,1,-0.03,-0.08,-9.85,-1.66,1.24,-1.08
-10.89,151.97,127.89,1,-0.03,-0.08,-9.85,-1.65,1.23,-1.11
-10.88,151.92,127.89,1,-0.03,-0.08,-9.85,-1.64,1.22,-1.15
-10.87,151.88,127.89,1,-0.02,-0.08,-9.85,-1.63,1.21,-1.17
-10.86,151.83,127.89,1,-0.02,-0.08,-9.85,-1.63,1.21,-1.20
-10.85,151.79,127.89,1,-0.02,-0.08,-9.85,-1.62,1.20,-1.23
-10.84,151.77,127.89,1,-0.02,-0.08,-9.85,-1.61,1.19,-1.25
-10.83,151.81,127.89,1,-0.02,-0.08,-9.85,-1.61,1.19,-1.24
-10.82,151.85,127.89,0,-0.02,-0.08,-9.86,-1.62,1.19,-1.18
-10.81,151.89,127.89,0,-0.02,-0.08,-9.87,-1.63,1.19,-1.11
-10.80,151.93,127.89,0,-0.02,-0.08,-9.88,-1.63,1.19,-1.05
-10.79,151.98,127.89,0,-0.02,-0.08,-9.88,-1.64,1.19,-0.99
-10.78,152.02,127.89,0,-0.02,-0.08,-9.89,-1.65,1.19,-0.92
-10.77,152.07,127.89,0,-0.02,-0.08,-9.90,-1.65,1.19,-0.86
-10.76,152.12,127.89,0,-0.02,-0.08,-9.91,-1.66,1.19,-0.80
-10.75,152.16,127.89,0,-0.02,-0.08,-9.91,-1.67,1.19,-0.73
-10.74,152.21,127.89,0,-0.02,-0.08,-9.92,-1.67,1.19,-0.67
-10.73,152.26,127.89,0,-0.02,-0.08,-9.92,-1.68,1.19,-0.63
-10.72,152.30,127.89,0,-0.02,-0.08,-9.91,-1.69,1.19,-0.62
-10.71,152.35,127.89,0,-0.02,-0.08,-9.90,-1.70,1.19,-0.61
-10.70,152.39,127.89,0,-0.02,-0.08,-9.89,-1.70,1.19,-0.61
-10.69,152.44,127.89,0,-0.03,-0.08,-9.88,-1.71,1.19,-0.61
-10.68,152.49,127.89,0,-0.03,-0.08,-9.86,-1.72,1.19,-0.61
-10.67,152.53,127.89,0,-0.03,-0.08,-9.85,-1.73,1.19,-0.61
-10.66,152.57,127.89,0,-0.03,-0.08,-9.84,-1.73,1.19,-0.61
-10.65,152.61,127.89,0,-0.03,-0.08,-9.83,-1.74,1.19,-0.61
-10.64,152.60,127.89,0,-0.03,-0.08,-9.82,-1.75,1.19,-0.62
-10.63,152.57,127.89,0,-0.03,-0.08,-9.81,-1.75,1.19,-0.65
-10.62,152.54,127.89,0,-0.03,-0.08,-9.83,-1.73,1.19,-0.75
-10.61,152.51,127.90,0,-0.03,-0.08,-9.85,-1.70,1.19,-0.85
-10.60,152.47,127.90,0,-0.03,-0.08,-9.86,-1.68,1.19,-0.96
-10.59,152.44,127.90,0,-0.03,-0.08,-9.88,-1.66,1.19,-1.07
-10.58,152.40,127.90,0,-0.03,-0.08,-9.90,-1.63,1.19,-1.18
-10.57,152.37,127.90,0,-0.02,-0.08,-9.92,-1.61,1.19,-1.29
-10.56,152.34,127.90,0,-0.02,-0.08,-9.93,-1.59,1.19,-1.39
-10.55,152.30,127.90,0,-0.02,-0.08,-9.95,-1.57,1.19,-1.50
-10.54,152.27,127.90,0,-0.02,-0.08,-9.96,-1.54,1.19,-1.59
-10.53,152.23,127.90,0,-0.02,-0.08,-9.96,-1.54,1.19,-1.59
-10.52,152.20,127.90,0,-0.02,-0.08,-9.95,-1.55,1.19,-1.55
-10.51,152.16,127.90,0,-0.02,-0.08,-9.94,-1.55,1.19,-1.50
-10.50,152.13,127.90,0,-0.02,-0.08,-9.94,-1.56,1.19,-1.46
-10.49,152.09,127.90,0,-0.02,-0.08,-9.93,-1.57,1.19,-1.41
-10.48,152.06,127.90,0,-0.02,-0.08,-9.92,-1.57,1.19,-1.36
-10.47,152.02,127.90,0,-0.02,-0.08,-9.91,-1.58,1.19,-1.31
-10.46,151.99,127.90,0,-0.02,-0.08,-9.90,-1.59,1.19,-1.26
-10.45,151.96,127.90,0,-0.02,-0.08,-9.90,-1.60,1.19,-1.20
-10.44,151.94,127.90,0,-0.02,-0.08,-9.89,-1.61,1.19,-1.15
-10.43,151.96,127.90,0,-0.02,-0.08,-9.89,-1.62,1.19,-1.07
-10.42,151.98,127.90,0,-0.02,-0.08,-9.90,-1.64,1.20,-0.95
-10.41,152.01,127.90,0,-0.02,-0.08,-9.91,-1.66,1.21,-0.84
-10.40,152.04,127.90,0,-0.02,-0.08,-9.91,-1.69,1.21,-0.72
-10.39,152.07,127.90,0,-0.02,-0.08,-9.92,-1.71,1.22,-0.60
-10.38,152.11,127.90,0,-0.02,-0.08,-9.93,-1.73,1.23,-0.49
-10.37,152.14,127.90,0,-0.02,-0.08,-9.94,-1.75,1.24,-0.37
-10.36,152.17,127.90,0,-0.02,-0.08,-9.95,-1.77,1.24,-0.26
-10.35,152.20,127.90,0,-0.02,-0.08,-9.95,-1.79,1.25,-0.15
-10.34,152.23,127.90,0,-0.02,-0.08,-9.96,-1.81,1.26,-0.04
-10.33,152.26,127.90,0,-0.02,-0.08,-9.96,-1.82,1.26,-0.01
-10.32,152.30,127.90,0,-0.02,-0.08,-9.96,-1.80,1.26,-0.04
-10.31,152.33,127.90,0,-0.02,-0.08,-9.95,-1.79,1.26,-0.08
-10.30,152.36,127.90,0,-0.02,-0.08,-9.95,-1.78,1.26,-0.12
-10.29,152.39,127.90,0,-0.02,-0.08,-9.95,-1.76,1.26,-0.16
-10.28,152.42,127.90,0,-0.02,-0.08,-9.94,-1.75,1.26,-0.20
-10.27,152.45,127.90,0,-0.02,-0.08,-9.94,-1.73,1.26,-0.24
